,Stock Code,Order ID,Category,Sub Category,City,Region,Sales,Discount,Profit,Day of week,IsWeekend,Weather,Unit Cost,Units Sold,Date,Week,Rolling_avg_4weeks,Product Code
2909,EGG-CHI,OD699,"Eggs, Meat & Fish",Chicken,Dindigul,East,2173,0.12,956.12,5,1,Cloudy,240,9,2016-05-14,2016-05-15,13.5,6
2910,EGG-CHI,OD786,"Eggs, Meat & Fish",Chicken,Dindigul,South,704,0.26,154.88,0,0,Rainy,240,2,2016-05-23,2016-05-29,9.75,6
2911,EGG-CHI,OD6379,"Eggs, Meat & Fish",Chicken,Krishnagiri,South,1972,0.16,414.12,3,0,Rainy,240,8,2016-06-02,2016-06-05,10.0,6
2912,EGG-CHI,OD3446,"Eggs, Meat & Fish",Chicken,Dindigul,Central,2183,0.17,283.79,5,1,Rainy,240,9,2016-06-04,2016-06-05,10.0,7
2913,EGG-CHI,OD5928,"Eggs, Meat & Fish",Chicken,Krishnagiri,Central,557,0.24,144.82,2,0,Rainy,240,2,2016-06-08,2016-06-12,6.5,7
2914,EGG-CHI,OD5554,"Eggs, Meat & Fish",Chicken,Vellore,West,1378,0.1,537.42,6,1,Cloudy,240,5,2016-06-12,2016-06-12,6.5,7
2915,EGG-CHI,OD6070,"Eggs, Meat & Fish",Chicken,Cumbum,South,2038,0.2,591.02,3,0,Rainy,240,8,2016-06-23,2016-06-26,8.0,7
2916,EGG-CHI,OD7792,"Eggs, Meat & Fish",Chicken,Vellore,West,829,0.28,331.6,1,0,Rainy,240,3,2016-06-28,2016-07-03,4.5,7
2917,EGG-CHI,OD7301,"Eggs, Meat & Fish",Chicken,Namakkal,East,1283,0.34,282.26,0,0,Cloudy,240,5,2016-07-11,2016-07-17,9.25,7
2918,EGG-CHI,OD532,"Eggs, Meat & Fish",Chicken,Coimbatore,West,1245,0.2,348.6,0,0,Windy,240,5,2016-07-11,2016-07-17,9.25,7
2919,EGG-CHI,OD8732,"Eggs, Meat & Fish",Chicken,Bodi,Central,1711,0.16,444.86,2,0,Rainy,240,7,2016-07-13,2016-07-17,9.25,7
2920,EGG-CHI,OD7036,"Eggs, Meat & Fish",Chicken,Namakkal,Central,2252,0.18,472.92,6,1,Cloudy,240,9,2016-07-17,2016-07-17,9.25,7
2921,EGG-CHI,OD5164,"Eggs, Meat & Fish",Chicken,Vellore,Central,1555,0.3,93.3,4,0,Cloudy,240,6,2016-08-05,2016-08-07,9.25,7
2922,EGG-CHI,OD3464,"Eggs, Meat & Fish",Chicken,Bodi,Central,1259,0.3,440.65,5,1,Windy,240,5,2016-08-06,2016-08-07,9.25,7
2923,EGG-CHI,OD5265,"Eggs, Meat & Fish",Chicken,Nagercoil,East,695,0.14,83.4,0,0,Cloudy,240,2,2016-08-08,2016-08-14,9.5,8
2924,EGG-CHI,OD4440,"Eggs, Meat & Fish",Chicken,Dharmapuri,West,1625,0.2,276.25,3,0,Cloudy,240,6,2016-08-11,2016-08-14,9.5,8
2925,EGG-CHI,OD6505,"Eggs, Meat & Fish",Chicken,Nagercoil,East,2292,0.17,320.88,3,0,Cloudy,240,9,2016-08-11,2016-08-14,9.5,8
2926,EGG-CHI,OD7961,"Eggs, Meat & Fish",Chicken,Perambalur,East,2406,0.18,336.84,3,0,Sunny,240,10,2016-08-11,2016-08-14,9.5,8
2927,EGG-CHI,OD212,"Eggs, Meat & Fish",Chicken,Trichy,Central,2353,0.26,423.54,4,0,Sunny,240,9,2016-09-02,2016-09-04,9.0,8
2928,EGG-CHI,OD7509,"Eggs, Meat & Fish",Chicken,Perambalur,South,818,0.25,89.98,3,0,Cloudy,240,3,2016-09-08,2016-09-11,5.0,8
2929,EGG-CHI,OD226,"Eggs, Meat & Fish",Chicken,Tirunelveli,Central,621,0.24,173.88,3,0,Sunny,240,2,2016-09-08,2016-09-11,5.0,9
2930,EGG-CHI,OD7976,"Eggs, Meat & Fish",Chicken,Bodi,Central,1648,0.18,181.28,5,1,Pleasant,240,6,2016-09-10,2016-09-11,5.0,9
2931,EGG-CHI,OD7410,"Eggs, Meat & Fish",Chicken,Virudhunagar,East,725,0.29,65.25,3,0,Cloudy,240,3,2016-09-15,2016-09-18,8.0,9
2932,EGG-CHI,OD6645,"Eggs, Meat & Fish",Chicken,Ooty,East,2340,0.26,725.4,3,0,Pleasant,240,9,2016-09-15,2016-09-18,8.0,9
2933,EGG-CHI,OD6793,"Eggs, Meat & Fish",Chicken,Trichy,West,2105,0.35,484.15,0,0,Sunny,240,8,2016-09-19,2016-09-25,17.75,9
2934,EGG-CHI,OD9578,"Eggs, Meat & Fish",Chicken,Tenkasi,West,2326,0.13,232.6,0,0,Cloudy,240,9,2016-09-19,2016-09-25,17.75,10
2935,EGG-CHI,OD2189,"Eggs, Meat & Fish",Chicken,Krishnagiri,East,1923,0.26,288.45,3,0,Rainy,240,8,2016-09-22,2016-09-25,17.75,10
2936,EGG-CHI,OD8954,"Eggs, Meat & Fish",Chicken,Pudukottai,East,1020,0.22,183.6,6,1,Cloudy,240,4,2016-09-25,2016-09-25,17.75,10
2937,EGG-CHI,OD7564,"Eggs, Meat & Fish",Chicken,Karur,South,1442,0.18,216.3,6,1,Sunny,240,6,2016-09-25,2016-09-25,17.75,10
2938,EGG-CHI,OD8284,"Eggs, Meat & Fish",Chicken,Virudhunagar,West,1189,0.22,475.6,6,1,Cloudy,240,4,2016-09-25,2016-09-25,17.75,10
2939,EGG-CHI,OD8530,"Eggs, Meat & Fish",Chicken,Tenkasi,Central,2124,0.14,892.08,1,0,Cloudy,240,8,2016-10-11,2016-10-16,11.75,10
2940,EGG-CHI,OD5564,"Eggs, Meat & Fish",Chicken,Vellore,West,2034,0.15,711.9,1,0,Sunny,240,8,2016-10-18,2016-10-23,4.0,11
2941,EGG-CHI,OD3035,"Eggs, Meat & Fish",Chicken,Bodi,West,2232,0.14,491.04,1,0,Cold,240,9,2016-10-25,2016-10-30,6.25,11
2942,EGG-CHI,OD2583,"Eggs, Meat & Fish",Chicken,Theni,West,2452,0.27,539.44,0,0,Rainy,240,10,2016-10-31,2016-11-06,10.75,11
2943,EGG-CHI,OD922,"Eggs, Meat & Fish",Chicken,Trichy,East,558,0.35,189.72,4,0,Cloudy,240,2,2016-11-04,2016-11-06,10.75,11
2944,EGG-CHI,OD4019,"Eggs, Meat & Fish",Chicken,Viluppuram,South,1594,0.16,350.68,6,1,Cloudy,240,6,2016-11-06,2016-11-06,10.75,11
2945,EGG-CHI,OD3982,"Eggs, Meat & Fish",Chicken,Viluppuram,East,1020,0.21,428.4,5,1,Cloudy,240,4,2016-11-12,2016-11-13,11.0,11
2946,EGG-CHI,OD3261,"Eggs, Meat & Fish",Chicken,Karur,Central,1415,0.18,353.75,6,1,Cloudy,240,5,2016-11-13,2016-11-13,11.0,11
2947,EGG-CHI,OD6371,"Eggs, Meat & Fish",Chicken,Nagercoil,South,1858,0.32,798.94,0,0,Rainy,240,7,2016-11-14,2016-11-20,12.25,11
2948,EGG-CHI,OD551,"Eggs, Meat & Fish",Chicken,Theni,Central,1471,0.1,308.91,1,0,Pleasant,240,6,2016-11-15,2016-11-20,12.25,11
2949,EGG-CHI,OD7089,"Eggs, Meat & Fish",Chicken,Bodi,Central,1399,0.23,489.65,0,0,Cold,240,5,2016-11-21,2016-11-27,15.75,12
2950,EGG-CHI,OD8054,"Eggs, Meat & Fish",Chicken,Theni,West,745,0.35,111.75,0,0,Pleasant,240,3,2016-11-21,2016-11-27,15.75,12
2951,EGG-CHI,OD3973,"Eggs, Meat & Fish",Chicken,Coimbatore,East,1539,0.18,200.07,1,0,Cloudy,240,6,2016-11-22,2016-11-27,15.75,12
2952,EGG-CHI,OD15,"Eggs, Meat & Fish",Chicken,Kanyakumari,Central,831,0.22,207.75,1,0,Cloudy,240,3,2016-11-22,2016-11-27,15.75,12
2953,EGG-CHI,OD2761,"Eggs, Meat & Fish",Chicken,Salem,East,912,0.22,228.0,2,0,Cloudy,240,3,2016-11-23,2016-11-27,15.75,12
2954,EGG-CHI,OD2722,"Eggs, Meat & Fish",Chicken,Perambalur,East,860,0.19,240.8,2,0,Cloudy,240,3,2016-11-23,2016-11-27,15.75,12
2955,EGG-CHI,OD3041,"Eggs, Meat & Fish",Chicken,Salem,West,1259,0.12,176.26,2,0,Cloudy,240,5,2016-11-30,2016-12-04,13.0,12
2956,EGG-CHI,OD8217,"Eggs, Meat & Fish",Chicken,Karur,East,605,0.19,242.0,3,0,Rainy,240,2,2016-12-01,2016-12-04,13.0,12
2957,EGG-CHI,OD3721,"Eggs, Meat & Fish",Chicken,Krishnagiri,East,1291,0.23,271.11,4,0,Cloudy,240,5,2016-12-09,2016-12-11,14.25,12
2958,EGG-CHI,OD3642,"Eggs, Meat & Fish",Chicken,Krishnagiri,East,2257,0.23,586.82,4,0,Cloudy,240,9,2016-12-09,2016-12-11,14.25,13
2959,EGG-CHI,OD5129,"Eggs, Meat & Fish",Chicken,Vellore,West,527,0.22,184.45,2,0,Pleasant,240,2,2016-12-14,2016-12-18,15.25,13
2960,EGG-CHI,OD1832,"Eggs, Meat & Fish",Chicken,Ramanadhapuram,West,1280,0.28,140.8,2,0,Cloudy,240,5,2016-12-14,2016-12-18,15.25,13
2961,EGG-CHI,OD4947,"Eggs, Meat & Fish",Chicken,Karur,East,2448,0.14,807.84,6,1,Cloudy,240,10,2016-12-18,2016-12-18,15.25,13
2962,EGG-CHI,OD8492,"Eggs, Meat & Fish",Chicken,Namakkal,East,1994,0.31,677.96,0,0,Cloudy,240,8,2016-12-19,2016-12-25,19.75,13
2963,EGG-CHI,OD5199,"Eggs, Meat & Fish",Chicken,Nagercoil,Central,1804,0.21,288.64,1,0,Cloudy,240,7,2016-12-20,2016-12-25,19.75,13
2964,EGG-CHI,OD345,"Eggs, Meat & Fish",Chicken,Coimbatore,Central,1238,0.1,297.12,1,0,Pleasant,240,5,2016-12-20,2016-12-25,19.75,13
2965,EGG-CHI,OD8098,"Eggs, Meat & Fish",Chicken,Theni,Central,1833,0.26,128.31,5,1,Cloudy,240,7,2016-12-24,2016-12-25,19.75,13
2966,EGG-CHI,OD225,"Eggs, Meat & Fish",Chicken,Viluppuram,East,2168,0.16,563.68,5,1,Cloudy,240,9,2016-12-24,2016-12-25,19.75,13
2967,EGG-CHI,OD6031,"Eggs, Meat & Fish",Chicken,Theni,East,1398,0.24,629.1,6,1,Cloudy,240,5,2016-12-25,2016-12-25,19.75,13
2968,EGG-CHI,OD526,"Eggs, Meat & Fish",Chicken,Krishnagiri,East,1102,0.22,77.14,0,0,Cloudy,240,4,2016-12-26,2017-01-01,23.5,13
2969,EGG-CHI,OD40,"Eggs, Meat & Fish",Chicken,Cumbum,Central,2045,0.23,879.35,1,0,Cloudy,240,8,2016-12-27,2017-01-01,23.5,14
2970,EGG-CHI,OD7335,"Eggs, Meat & Fish",Chicken,Krishnagiri,East,2418,0.15,145.08,1,0,Cloudy,240,10,2016-12-27,2017-01-01,23.5,14
2971,EGG-CHI,OD1703,"Eggs, Meat & Fish",Chicken,Dindigul,East,1170,0.12,105.3,1,0,Cloudy,240,4,2017-01-03,2017-01-08,25.0,14
2972,EGG-CHI,OD1099,"Eggs, Meat & Fish",Chicken,Ramanadhapuram,South,2191,0.21,810.67,3,0,Cloudy,240,9,2017-01-05,2017-01-08,25.0,14
2973,EGG-CHI,OD6530,"Eggs, Meat & Fish",Chicken,Virudhunagar,West,1723,0.19,379.06,6,1,Cloudy,240,7,2017-01-08,2017-01-08,25.0,14
2974,EGG-CHI,OD1272,"Eggs, Meat & Fish",Chicken,Salem,East,2036,0.22,101.8,3,0,Cloudy,240,8,2017-01-12,2017-01-15,22.75,14
2975,EGG-CHI,OD4516,"Eggs, Meat & Fish",Chicken,Ramanadhapuram,West,1397,0.29,419.1,6,1,Rainy,240,5,2017-01-22,2017-01-22,13.75,14
2976,EGG-CHI,OD2358,"Eggs, Meat & Fish",Chicken,Ramanadhapuram,West,1755,0.21,175.5,0,0,Pleasant,240,7,2017-01-30,2017-02-05,5.0,14
2977,EGG-CHI,OD6856,"Eggs, Meat & Fish",Chicken,Salem,West,812,0.13,251.72,2,0,Cloudy,240,3,2017-02-08,2017-02-12,5.75,14
2978,EGG-CHI,OD6958,"Eggs, Meat & Fish",Chicken,Tirunelveli,Central,1931,0.2,675.85,4,0,Cloudy,240,8,2017-02-10,2017-02-12,5.75,14
2979,EGG-CHI,OD3780,"Eggs, Meat & Fish",Chicken,Tenkasi,East,660,0.24,184.8,4,0,Cloudy,240,2,2017-03-03,2017-03-05,3.25,14
2980,EGG-CHI,OD4908,"Eggs, Meat & Fish",Chicken,Viluppuram,West,2432,0.34,267.52,5,1,Cloudy,240,10,2017-03-11,2017-03-12,4.5,14
2981,EGG-CHI,OD1954,"Eggs, Meat & Fish",Chicken,Vellore,West,1515,0.27,424.2,6,1,Cloudy,240,6,2017-03-12,2017-03-12,4.5,14
2982,EGG-CHI,OD1116,"Eggs, Meat & Fish",Chicken,Madurai,West,2439,0.3,1097.55,4,0,Sunny,240,10,2017-04-07,2017-04-09,4.25,15
2983,EGG-CHI,OD8636,"Eggs, Meat & Fish",Chicken,Madurai,South,1881,0.15,188.1,5,1,Sunny,240,7,2017-04-08,2017-04-09,4.25,15
2984,EGG-CHI,OD8263,"Eggs, Meat & Fish",Chicken,Pudukottai,South,1319,0.25,197.85,0,0,Sunny,240,5,2017-04-10,2017-04-16,6.5,15
2985,EGG-CHI,OD7231,"Eggs, Meat & Fish",Chicken,Karur,East,1120,0.13,257.6,6,1,Sunny,240,4,2017-04-16,2017-04-16,6.5,15
2986,EGG-CHI,OD3605,"Eggs, Meat & Fish",Chicken,Trichy,East,2044,0.3,838.04,2,0,Sunny,240,8,2017-04-19,2017-04-23,8.5,15
2987,EGG-CHI,OD4413,"Eggs, Meat & Fish",Chicken,Trichy,West,2390,0.19,215.1,1,0,Sunny,240,9,2017-05-02,2017-05-07,6.5,15
2988,EGG-CHI,OD9185,"Eggs, Meat & Fish",Chicken,Coimbatore,Central,618,0.12,185.4,1,0,Rainy,240,2,2017-05-09,2017-05-14,8.5,15
2989,EGG-CHI,OD2958,"Eggs, Meat & Fish",Chicken,Tirunelveli,South,1657,0.13,331.4,1,0,Sunny,240,6,2017-05-09,2017-05-14,8.5,15
2990,EGG-CHI,OD9193,"Eggs, Meat & Fish",Chicken,Coimbatore,Central,2303,0.17,276.36,1,0,Rainy,240,9,2017-05-09,2017-05-14,8.5,15
2991,EGG-CHI,OD3761,"Eggs, Meat & Fish",Chicken,Trichy,East,708,0.34,254.88,4,0,Sunny,240,2,2017-05-19,2017-05-21,7.0,15
2992,EGG-CHI,OD9433,"Eggs, Meat & Fish",Chicken,Trichy,South,2322,0.18,255.42,3,0,Sunny,240,9,2017-05-25,2017-05-28,10.5,15
2993,EGG-CHI,OD8629,"Eggs, Meat & Fish",Chicken,Kanyakumari,South,1291,0.11,387.3,3,0,Cloudy,240,5,2017-05-25,2017-05-28,10.5,16
2994,EGG-CHI,OD3317,"Eggs, Meat & Fish",Chicken,Dharmapuri,Central,1918,0.21,479.5,2,0,Cloudy,240,7,2017-05-31,2017-06-04,10.0,16
2995,EGG-CHI,OD2222,"Eggs, Meat & Fish",Chicken,Vellore,South,1678,0.12,587.3,1,0,Rainy,240,6,2017-06-06,2017-06-11,9.5,16
2996,EGG-CHI,OD2221,"Eggs, Meat & Fish",Chicken,Ooty,South,2359,0.33,424.62,1,0,Cloudy,240,9,2017-06-06,2017-06-11,9.5,16
2997,EGG-CHI,OD6692,"Eggs, Meat & Fish",Chicken,Salem,East,2309,0.17,161.63,6,1,Cloudy,240,9,2017-06-18,2017-06-18,11.25,16
2998,EGG-CHI,OD6532,"Eggs, Meat & Fish",Chicken,Namakkal,West,1314,0.15,118.26,0,0,Windy,240,5,2017-06-26,2017-07-02,12.0,16
2999,EGG-CHI,OD9770,"Eggs, Meat & Fish",Chicken,Vellore,Central,2308,0.26,669.32,0,0,Windy,240,9,2017-06-26,2017-07-02,12.0,17
3000,EGG-CHI,OD3415,"Eggs, Meat & Fish",Chicken,Salem,Central,2145,0.3,943.8,5,1,Cloudy,240,8,2017-07-01,2017-07-02,12.0,17
3001,EGG-CHI,OD2512,"Eggs, Meat & Fish",Chicken,Dindigul,South,704,0.18,112.64,6,1,Sunny,240,2,2017-07-02,2017-07-02,12.0,17
3002,EGG-CHI,OD4355,"Eggs, Meat & Fish",Chicken,Kanyakumari,West,1964,0.14,549.92,4,0,Cloudy,240,8,2017-07-07,2017-07-09,11.0,17
3003,EGG-CHI,OD8297,"Eggs, Meat & Fish",Chicken,Nagercoil,West,764,0.29,183.36,5,1,Windy,240,3,2017-07-08,2017-07-09,11.0,17
3004,EGG-CHI,OD4339,"Eggs, Meat & Fish",Chicken,Bodi,West,799,0.35,359.55,0,0,Windy,240,3,2017-07-10,2017-07-16,14.25,17
3005,EGG-CHI,OD2126,"Eggs, Meat & Fish",Chicken,Cumbum,East,1948,0.25,155.84,1,0,Cloudy,240,8,2017-07-11,2017-07-16,14.25,17
3006,EGG-CHI,OD843,"Eggs, Meat & Fish",Chicken,Pudukottai,West,680,0.35,108.8,1,0,Cloudy,240,2,2017-07-11,2017-07-16,14.25,17
3007,EGG-CHI,OD9530,"Eggs, Meat & Fish",Chicken,Chennai,West,1347,0.19,525.33,1,0,Cloudy,240,5,2017-07-11,2017-07-16,14.25,17
3008,EGG-CHI,OD6743,"Eggs, Meat & Fish",Chicken,Ooty,South,996,0.28,239.04,6,1,Cold,240,4,2017-07-16,2017-07-16,14.25,17
3009,EGG-CHI,OD5106,"Eggs, Meat & Fish",Chicken,Ramanadhapuram,West,2399,0.13,359.85,0,0,Cloudy,240,9,2017-07-17,2017-07-23,21.75,18
3010,EGG-CHI,OD7139,"Eggs, Meat & Fish",Chicken,Coimbatore,East,869,0.34,130.35,0,0,Windy,240,3,2017-07-17,2017-07-23,21.75,18
3011,EGG-CHI,OD7840,"Eggs, Meat & Fish",Chicken,Cumbum,West,2190,0.3,788.4,1,0,Cloudy,240,9,2017-07-18,2017-07-23,21.75,18
3012,EGG-CHI,OD4825,"Eggs, Meat & Fish",Chicken,Krishnagiri,Central,2251,0.22,900.4,6,1,Windy,240,9,2017-07-23,2017-07-23,21.75,18
3013,EGG-CHI,OD3394,"Eggs, Meat & Fish",Chicken,Ramanadhapuram,Central,1339,0.2,535.6,6,1,Sunny,240,5,2017-07-30,2017-07-30,17.0,18
3014,EGG-CHI,OD2483,"Eggs, Meat & Fish",Chicken,Madurai,East,1797,0.29,610.98,5,1,Sunny,240,7,2017-08-05,2017-08-06,16.0,18
3015,EGG-CHI,OD9594,"Eggs, Meat & Fish",Chicken,Krishnagiri,West,735,0.23,124.95,1,0,Cloudy,240,3,2017-08-08,2017-08-13,15.0,18
3016,EGG-CHI,OD402,"Eggs, Meat & Fish",Chicken,Ooty,Central,1477,0.23,73.85,2,0,Rainy,240,6,2017-08-09,2017-08-13,15.0,18
3017,EGG-CHI,OD8120,"Eggs, Meat & Fish",Chicken,Salem,Central,650,0.13,273.0,2,0,Rainy,240,2,2017-08-09,2017-08-13,15.0,18
3018,EGG-CHI,OD5955,"Eggs, Meat & Fish",Chicken,Ramanadhapuram,Central,677,0.23,33.85,3,0,Rainy,240,2,2017-08-10,2017-08-13,15.0,18
3019,EGG-CHI,OD2998,"Eggs, Meat & Fish",Chicken,Kanyakumari,West,1338,0.17,414.78,5,1,Cloudy,240,5,2017-08-12,2017-08-13,15.0,18
3020,EGG-CHI,OD5728,"Eggs, Meat & Fish",Chicken,Virudhunagar,West,1844,0.3,147.52,2,0,Cloudy,240,7,2017-08-16,2017-08-20,9.25,18
3021,EGG-CHI,OD746,"Eggs, Meat & Fish",Chicken,Karur,Central,1194,0.28,143.28,6,1,Windy,240,4,2017-08-27,2017-08-27,9.0,18
3022,EGG-CHI,OD7058,"Eggs, Meat & Fish",Chicken,Ramanadhapuram,Central,2049,0.3,163.92,1,0,Cloudy,240,8,2017-09-05,2017-09-10,7.75,19
3023,EGG-CHI,OD5994,"Eggs, Meat & Fish",Chicken,Trichy,East,1477,0.15,236.32,3,0,Rainy,240,6,2017-09-07,2017-09-10,7.75,19
3024,EGG-CHI,OD2261,"Eggs, Meat & Fish",Chicken,Vellore,South,1652,0.26,627.76,4,0,Rainy,240,6,2017-09-08,2017-09-10,7.75,19
3025,EGG-CHI,OD5165,"Eggs, Meat & Fish",Chicken,Madurai,Central,1936,0.27,425.92,2,0,Rainy,240,8,2017-09-13,2017-09-17,8.75,19
3026,EGG-CHI,OD91,"Eggs, Meat & Fish",Chicken,Ooty,West,769,0.34,46.14,6,1,Rainy,240,3,2017-09-17,2017-09-17,8.75,19
3027,EGG-CHI,OD7634,"Eggs, Meat & Fish",Chicken,Dindigul,West,654,0.26,130.8,2,0,Cloudy,240,2,2017-09-20,2017-09-24,12.0,19
3028,EGG-CHI,OD8749,"Eggs, Meat & Fish",Chicken,Ramanadhapuram,East,2270,0.16,839.9,4,0,Cloudy,240,9,2017-09-22,2017-09-24,12.0,19
3029,EGG-CHI,OD6284,"Eggs, Meat & Fish",Chicken,Dindigul,Central,1563,0.21,406.38,6,1,Cloudy,240,6,2017-09-24,2017-09-24,12.0,19
3030,EGG-CHI,OD459,"Eggs, Meat & Fish",Chicken,Dindigul,Central,2411,0.3,699.19,1,0,Cloudy,240,10,2017-09-26,2017-10-01,15.0,19
3031,EGG-CHI,OD7632,"Eggs, Meat & Fish",Chicken,Trichy,West,613,0.3,61.3,1,0,Cloudy,240,2,2017-09-26,2017-10-01,15.0,19
3032,EGG-CHI,OD9719,"Eggs, Meat & Fish",Chicken,Karur,West,2221,0.35,288.73,1,0,Sunny,240,9,2017-10-03,2017-10-08,12.25,19
3033,EGG-CHI,OD8947,"Eggs, Meat & Fish",Chicken,Dindigul,East,1519,0.28,106.33,0,0,Cloudy,240,6,2017-10-09,2017-10-15,12.25,20
3034,EGG-CHI,OD8605,"Eggs, Meat & Fish",Chicken,Tenkasi,East,924,0.19,351.12,2,0,Cloudy,240,3,2017-10-11,2017-10-15,12.25,20
3035,EGG-CHI,OD7157,"Eggs, Meat & Fish",Chicken,Trichy,East,626,0.28,269.18,5,1,Rainy,240,2,2017-10-14,2017-10-15,12.25,20
3036,EGG-CHI,OD1932,"Eggs, Meat & Fish",Chicken,Tenkasi,West,1074,0.27,75.18,5,1,Cloudy,240,4,2017-10-21,2017-10-22,9.0,20
3037,EGG-CHI,OD9370,"Eggs, Meat & Fish",Chicken,Cumbum,East,1266,0.23,177.24,3,0,Pleasant,240,5,2017-11-09,2017-11-12,6.25,20
3038,EGG-CHI,OD4642,"Eggs, Meat & Fish",Chicken,Perambalur,West,931,0.24,335.16,3,0,Pleasant,240,3,2017-11-09,2017-11-12,6.25,20
3039,EGG-CHI,OD3587,"Eggs, Meat & Fish",Chicken,Dindigul,East,601,0.12,54.09,5,1,Pleasant,240,2,2017-11-11,2017-11-12,6.25,20
3040,EGG-CHI,OD631,"Eggs, Meat & Fish",Chicken,Coimbatore,West,1279,0.13,409.28,6,1,Pleasant,240,5,2017-11-12,2017-11-12,6.25,20
3041,EGG-CHI,OD2582,"Eggs, Meat & Fish",Chicken,Chennai,West,1638,0.27,196.56,6,1,Rainy,240,6,2017-11-12,2017-11-12,6.25,20
3042,EGG-CHI,OD683,"Eggs, Meat & Fish",Chicken,Perambalur,East,2397,0.26,743.07,6,1,Pleasant,240,9,2017-11-19,2017-11-19,7.5,20
3043,EGG-CHI,OD5747,"Eggs, Meat & Fish",Chicken,Coimbatore,East,2172,0.18,152.04,3,0,Cloudy,240,9,2017-11-23,2017-11-26,16.0,21
3044,EGG-CHI,OD9441,"Eggs, Meat & Fish",Chicken,Theni,South,2052,0.24,184.68,4,0,Cloudy,240,8,2017-11-24,2017-11-26,16.0,21
3045,EGG-CHI,OD9968,"Eggs, Meat & Fish",Chicken,Bodi,West,664,0.24,252.32,4,0,Windy,240,2,2017-11-24,2017-11-26,16.0,21
3046,EGG-CHI,OD5248,"Eggs, Meat & Fish",Chicken,Ramanadhapuram,Central,1894,0.18,757.6,4,0,Cloudy,240,7,2017-11-24,2017-11-26,16.0,21
3047,EGG-CHI,OD9709,"Eggs, Meat & Fish",Chicken,Nagercoil,East,756,0.14,128.52,4,0,Cloudy,240,3,2017-11-24,2017-11-26,16.0,21
3048,EGG-CHI,OD5376,"Eggs, Meat & Fish",Chicken,Nagercoil,East,820,0.22,213.2,6,1,Rainy,240,3,2017-11-26,2017-11-26,16.0,21
3049,EGG-CHI,OD6378,"Eggs, Meat & Fish",Chicken,Chennai,South,568,0.28,96.56,6,1,Rainy,240,2,2017-11-26,2017-11-26,16.0,21
3050,EGG-CHI,OD7383,"Eggs, Meat & Fish",Chicken,Kanyakumari,East,1829,0.23,109.74,1,0,Cloudy,240,7,2017-11-28,2017-12-03,19.25,21
3051,EGG-CHI,OD3264,"Eggs, Meat & Fish",Chicken,Trichy,Central,1609,0.29,579.24,3,0,Rainy,240,6,2017-11-30,2017-12-03,19.25,21
3052,EGG-CHI,OD120,"Eggs, Meat & Fish",Chicken,Cumbum,East,1235,0.12,74.1,2,0,Cloudy,240,5,2017-12-06,2017-12-10,19.5,21
3053,EGG-CHI,OD2783,"Eggs, Meat & Fish",Chicken,Krishnagiri,East,2034,0.16,223.74,4,0,Pleasant,240,8,2017-12-08,2017-12-10,19.5,21
3054,EGG-CHI,OD8590,"Eggs, Meat & Fish",Chicken,Ooty,East,2216,0.2,199.44,4,0,Cloudy,240,9,2017-12-08,2017-12-10,19.5,22
3055,EGG-CHI,OD7260,"Eggs, Meat & Fish",Chicken,Kanyakumari,East,1730,0.21,570.9,1,0,Cloudy,240,7,2017-12-12,2017-12-17,20.75,22
3056,EGG-CHI,OD7788,"Eggs, Meat & Fish",Chicken,Vellore,West,1706,0.32,153.54,6,1,Pleasant,240,7,2017-12-17,2017-12-17,20.75,22
3057,EGG-CHI,OD7733,"Eggs, Meat & Fish",Chicken,Dharmapuri,West,2110,0.33,759.6,0,0,Pleasant,240,8,2017-12-18,2017-12-24,14.25,22
3058,EGG-CHI,OD6450,"Eggs, Meat & Fish",Chicken,Tenkasi,West,1361,0.24,231.37,0,0,Pleasant,240,5,2017-12-25,2017-12-31,16.0,22
3059,EGG-CHI,OD4528,"Eggs, Meat & Fish",Chicken,Tenkasi,West,1463,0.24,424.27,1,0,Cloudy,240,6,2017-12-26,2017-12-31,16.0,22
3060,EGG-CHI,OD6197,"Eggs, Meat & Fish",Chicken,Namakkal,West,1681,0.28,420.25,1,0,Cloudy,240,7,2017-12-26,2017-12-31,16.0,22
3061,EGG-CHI,OD4672,"Eggs, Meat & Fish",Chicken,Viluppuram,West,599,0.35,161.73,4,0,Cloudy,240,2,2017-12-29,2017-12-31,16.0,22
3062,EGG-CHI,OD3423,"Eggs, Meat & Fish",Chicken,Cumbum,Central,2245,0.18,606.15,0,0,Cloudy,240,9,2018-01-01,2018-01-07,14.5,22
3063,EGG-CHI,OD4785,"Eggs, Meat & Fish",Chicken,Bodi,West,562,0.24,151.74,3,0,Cold,240,2,2018-01-04,2018-01-07,14.5,22
3064,EGG-CHI,OD2642,"Eggs, Meat & Fish",Chicken,Namakkal,Central,1436,0.11,560.04,3,0,Cloudy,240,5,2018-01-04,2018-01-07,14.5,22
3065,EGG-CHI,OD9956,"Eggs, Meat & Fish",Chicken,Dharmapuri,West,2325,0.27,558.0,2,0,Pleasant,240,9,2018-01-10,2018-01-14,17.0,23
3066,EGG-CHI,OD207,"Eggs, Meat & Fish",Chicken,Perambalur,Central,1469,0.15,646.36,4,0,Cloudy,240,6,2018-01-12,2018-01-14,17.0,23
